#EnsemblGeneID(0)	Chromosome(1)	ExonStart(bp)(2)	ExonEnd(bp)(3)	Strand(4)
AAEL006265	supercont1.198	1787718	1787826	+
AAEL006265	supercont1.198	1788276	1788449	+
AAEL006265	supercont1.198	1810188	1811215	+
AAEL009459	supercont1.398	317394	318099	+
AAEL007351	supercont1.250	445469	446165	-
AAEL007351	supercont1.250	446220	446344	-
AAEL008099	supercont1.301	653210	653595	-
AAEL008099	supercont1.301	653654	653805	-
AAEL008099	supercont1.301	653868	655586	-
AAEL008099	supercont1.301	655652	655740	-
AAEL008099	supercont1.301	662924	662954	-
AAEL012172	supercont1.662	177397	177568	+
AAEL012172	supercont1.662	177626	178972	+
AAEL000350	supercont1.6	3114188	3116137	+
AAEL013097	supercont1.789	366562	367024	-
AAEL013097	supercont1.789	367170	367253	-
AAEL013097	supercont1.789	367474	367547	-
AAEL013967	supercont1.972	28706	28846	+
AAEL013967	supercont1.972	28899	29702	+
AAEL013967	supercont1.972	43940	45021	+
AAEL014845	supercont1.1292	48934	50567	-
AAEL014845	supercont1.1292	50713	51373	-
AAEL014845	supercont1.1292	55633	55836	-
AAEL000030	supercont1.1	2151520	2152065	-
AAEL000030	supercont1.1	2152822	2153015	-
AAEL000030	supercont1.1	2153082	2153340	-
AAEL000030	supercont1.1	2153404	2153425	-
AAEL009491	supercont1.399	503599	504198	-
AAEL009491	supercont1.399	504260	504442	-
AAEL012069	supercont1.652	595570	596104	+
AAEL012069	supercont1.652	596178	596299	+
AAEL012069	supercont1.652	610811	611339	+
AAEL012069	supercont1.652	594957	595039	+
AAEL012069	supercont1.652	595873	596104	+
AAEL012069	supercont1.652	596178	596299	+
AAEL012069	supercont1.652	610811	611339	+
AAEL012069	supercont1.652	595025	595146	+
AAEL012069	supercont1.652	595873	596104	+
AAEL012069	supercont1.652	596178	596299	+
AAEL012069	supercont1.652	610811	611339	+
AAEL008504	supercont1.329	383182	383403	-
AAEL008504	supercont1.329	385365	385970	-
AAEL008329	supercont1.314	1255872	1255992	+
AAEL008329	supercont1.314	1256082	1256157	+
AAEL008329	supercont1.314	1256390	1256637	+
AAEL008329	supercont1.314	1268215	1268451	+
AAEL008753	supercont1.347	79644	80580	-
AAEL008753	supercont1.347	80642	80703	-
AAEL005153	supercont1.143	1482616	1482805	-
AAEL005153	supercont1.143	1482870	1483184	-
AAEL010046	supercont1.449	190110	190246	-
AAEL010046	supercont1.449	190315	190856	-
AAEL010046	supercont1.449	190921	191081	-
AAEL010046	supercont1.449	214769	215057	-
AAEL010046	supercont1.449	190087	190856	-
AAEL010046	supercont1.449	190921	191081	-
AAEL010046	supercont1.449	214769	215057	-
AAEL004993	supercont1.137	1146755	1147252	-
AAEL008205	supercont1.306	820646	820897	-
AAEL008205	supercont1.306	820956	821229	-
AAEL008205	supercont1.306	821294	821432	-
AAEL008205	supercont1.306	821496	821778	-
AAEL011923	supercont1.631	139290	139427	+
AAEL011923	supercont1.631	139486	140691	+
AAEL011923	supercont1.631	140752	140952	+
AAEL011923	supercont1.631	141009	141338	+
AAEL010648	supercont1.493	616189	616241	+
AAEL010648	supercont1.493	616362	616488	+
AAEL010648	supercont1.493	618372	618715	+
AAEL010648	supercont1.493	619103	619618	+
AAEL010648	supercont1.493	619823	620010	+
AAEL010648	supercont1.493	627966	629272	+
AAEL004884	supercont1.133	1310904	1311993	-
AAEL004884	supercont1.133	1312055	1312263	-
AAEL004884	supercont1.133	1312329	1312511	-
AAEL008861	supercont1.353	129702	130453	+
AAEL008861	supercont1.353	130677	131340	+
AAEL012036	supercont1.647	51101	51460	-
AAEL012036	supercont1.647	51517	52272	-
AAEL012036	supercont1.647	54856	55511	-
AAEL012036	supercont1.647	60329	60332	-
AAEL014040	supercont1.991	41416	41608	-
AAEL014040	supercont1.991	41671	42026	-
AAEL014040	supercont1.991	45417	46015	-
AAEL010942	supercont1.524	231878	232956	-
AAEL010942	supercont1.524	233019	233436	-
AAEL010942	supercont1.524	233498	234639	-
AAEL010942	supercont1.524	289996	290208	-
AAEL010942	supercont1.524	290268	290396	-
AAEL015104	supercont1.1480	39220	39681	-
AAEL015104	supercont1.1480	39743	40154	-
AAEL013328	supercont1.823	328435	329161	-
AAEL013328	supercont1.823	329225	329316	-
AAEL013328	supercont1.823	329377	330101	-
AAEL013328	supercont1.823	330159	330291	-
AAEL013328	supercont1.823	330356	330707	-
AAEL013328	supercont1.823	330771	330897	-
AAEL013328	supercont1.823	330957	331098	-
AAEL013328	supercont1.823	331164	331287	-
AAEL013328	supercont1.823	343549	343754	-
AAEL013328	supercont1.823	344364	344645	-
AAEL013328	supercont1.823	357897	358064	-
AAEL009860	supercont1.433	370470	370979	+
AAEL009860	supercont1.433	371033	371094	+
AAEL009860	supercont1.433	371166	371621	+
AAEL009860	supercont1.433	371681	371778	+
AAEL009860	supercont1.433	379784	380064	+
AAEL009860	supercont1.433	380117	380428	+
AAEL003963	supercont1.102	1461967	1462310	-
AAEL003963	supercont1.102	1462433	1463834	-
AAEL003963	supercont1.102	1463894	1464577	-
AAEL003963	supercont1.102	1473194	1473458	-
AAEL014171	supercont1.1025	234838	235200	+
AAEL014171	supercont1.1025	248007	248096	+
AAEL014171	supercont1.1025	248166	248703	+
AAEL011762	supercont1.610	643534	643827	+
AAEL011762	supercont1.610	644113	644837	+
AAEL011762	supercont1.610	644900	645014	+
AAEL014258	supercont1.1050	135095	135660	-
AAEL014258	supercont1.1050	145993	146238	-
AAEL014258	supercont1.1050	147364	147941	-
AAEL014258	supercont1.1050	148000	148114	-
AAEL014258	supercont1.1050	148178	148637	-
AAEL014258	supercont1.1050	154160	154168	-
AAEL007563	supercont1.263	964237	965428	-
AAEL007563	supercont1.263	965490	965618	-
AAEL007563	supercont1.263	965684	966516	-
AAEL007563	supercont1.263	966575	966825	-
AAEL007563	supercont1.263	974139	974262	-
AAEL007563	supercont1.263	974322	974631	-
AAEL007563	supercont1.263	974694	974897	-
AAEL007563	supercont1.263	974956	975925	-
AAEL007563	supercont1.263	975988	976155	-
AAEL007563	supercont1.263	976219	976496	-
AAEL007563	supercont1.263	982941	983344	-
AAEL007563	supercont1.263	983419	983973	-
AAEL007563	supercont1.263	1009666	1009746	-
AAEL007563	supercont1.263	1019765	1019789	-
AAEL007177	supercont1.241	1135870	1136788	-
AAEL007177	supercont1.241	1155919	1156043	-
AAEL007177	supercont1.241	1156155	1156457	-
AAEL007177	supercont1.241	1156555	1156571	-
AAEL005791	supercont1.175	1976462	1979122	-
AAEL015255	supercont1.1667	3253	3351	-
AAEL015255	supercont1.1667	3414	3546	-
AAEL015255	supercont1.1667	3615	3707	-
AAEL015255	supercont1.1667	18130	18464	-
AAEL015255	supercont1.1667	18521	18695	-
AAEL015255	supercont1.1667	19318	19460	-
AAEL015255	supercont1.1667	19526	19885	-
AAEL015255	supercont1.1667	45545	45554	-
AAEL015255	supercont1.1667	49108	49142	-
AAEL012811	supercont1.743	66049	66526	+
AAEL012811	supercont1.743	76884	78649	+
AAEL004654	supercont1.126	235548	235977	-
AAEL004654	supercont1.126	236042	236550	-
AAEL004654	supercont1.126	236605	237372	-
AAEL004654	supercont1.126	237435	237621	-
AAEL004654	supercont1.126	240044	240056	-
AAEL010953	supercont1.524	305025	305237	+
AAEL010953	supercont1.524	305301	305430	+
AAEL010953	supercont1.524	317887	318119	+
AAEL010953	supercont1.524	318182	318661	+
AAEL005438	supercont1.156	103754	104212	-
AAEL005438	supercont1.156	104275	104546	-
AAEL005438	supercont1.156	104837	105639	-
AAEL005438	supercont1.156	119629	120689	-
AAEL013169	supercont1.799	253709	254743	+
AAEL005141	supercont1.143	141852	142524	-
AAEL005141	supercont1.143	142585	142875	-
AAEL005141	supercont1.143	143655	143918	-
AAEL005141	supercont1.143	143980	144151	-
AAEL004334	supercont1.115	145003	146700	-
AAEL004334	supercont1.115	146756	146776	-
AAEL001755	supercont1.42	2073088	2073291	-
AAEL001755	supercont1.42	2073356	2073379	-
AAEL001755	supercont1.42	2085891	2086121	-
AAEL012381	supercont1.687	472009	472764	-
AAEL011711	supercont1.604	414017	414949	-
AAEL011711	supercont1.604	426756	426958	-
AAEL011711	supercont1.604	427432	427495	-
AAEL011162	supercont1.544	546770	546838	+
AAEL011162	supercont1.544	546896	548050	+
AAEL011162	supercont1.544	552855	553129	+
AAEL011162	supercont1.544	553196	553595	+
AAEL010803	supercont1.509	82681	83499	-
AAEL010803	supercont1.509	86977	87929	-
AAEL010803	supercont1.509	98003	98318	-
AAEL012053	supercont1.648	50475	50852	+
AAEL012053	supercont1.648	51081	51116	+
AAEL006976	supercont1.230	6761	7042	-
AAEL006976	supercont1.230	13991	14335	-
AAEL013983	supercont1.976	313171	315024	-
AAEL013983	supercont1.976	315097	315224	-
AAEL013983	supercont1.976	315290	315386	-
AAEL013576	supercont1.873	35710	36036	+
AAEL013576	supercont1.873	36095	36234	+
AAEL013576	supercont1.873	48345	48532	+
AAEL013576	supercont1.873	62294	62525	+
AAEL010528	supercont1.484	458264	458372	+
AAEL010528	supercont1.484	458436	458549	+
AAEL010528	supercont1.484	458609	459000	+
AAEL003887	supercont1.99	1079042	1079197	+
AAEL003887	supercont1.99	1079264	1079773	+
AAEL003887	supercont1.99	1083381	1085013	+
AAEL003887	supercont1.99	1085413	1085710	+
AAEL003887	supercont1.99	1085777	1086011	+
AAEL003887	supercont1.99	1087503	1088071	+
AAEL003887	supercont1.99	1088350	1088516	+
AAEL003887	supercont1.99	1079183	1079197	+
AAEL003887	supercont1.99	1079264	1079773	+
AAEL003887	supercont1.99	1083381	1085013	+
AAEL003887	supercont1.99	1085413	1085710	+
AAEL003887	supercont1.99	1085777	1086011	+
AAEL003887	supercont1.99	1087503	1088319	+
AAEL004537	supercont1.122	81947	82312	-
AAEL010513	supercont1.483	74016	75365	-
AAEL010513	supercont1.483	75441	75774	-
AAEL010513	supercont1.483	95138	95258	-
AAEL010513	supercont1.483	95381	95385	-
AAEL009926	supercont1.438	369125	370063	+
AAEL009926	supercont1.438	392879	393697	+
AAEL009926	supercont1.438	395070	395452	+
AAEL009926	supercont1.438	395511	395927	+
AAEL009926	supercont1.438	395991	396047	+
AAEL009926	supercont1.438	396111	396186	+
AAEL009066	supercont1.366	1039835	1040153	+
AAEL009066	supercont1.366	1040222	1040323	+
AAEL009066	supercont1.366	1040384	1040607	+
AAEL006109	supercont1.189	217057	217792	-
AAEL006109	supercont1.189	217852	217969	-
AAEL010612	supercont1.490	428381	428494	+
AAEL010612	supercont1.490	428837	429199	+
AAEL010612	supercont1.490	429261	429466	+
AAEL010612	supercont1.490	429531	429662	+
AAEL010612	supercont1.490	437184	437308	+
AAEL010612	supercont1.490	437378	437579	+
AAEL010612	supercont1.490	444851	445804	+
AAEL009632	supercont1.413	124002	124050	-
AAEL009632	supercont1.413	128031	128287	-
AAEL009632	supercont1.413	128347	128523	-
AAEL009632	supercont1.413	128622	128984	-
AAEL008647	supercont1.338	1078820	1079249	+
AAEL008647	supercont1.338	1079311	1079725	+
AAEL008647	supercont1.338	1087310	1087452	+
AAEL008647	supercont1.338	1087984	1088283	+
AAEL008647	supercont1.338	1088346	1088420	+
AAEL008647	supercont1.338	1088481	1088577	+
AAEL008647	supercont1.338	1088696	1089535	+
AAEL008647	supercont1.338	1089596	1089637	+
AAEL008647	supercont1.338	1089786	1089799	+
AAEL008647	supercont1.338	1090239	1090811	+
AAEL008647	supercont1.338	1090869	1091047	+
AAEL008647	supercont1.338	1091109	1091248	+
AAEL008647	supercont1.338	1091498	1091734	+
AAEL008647	supercont1.338	1091792	1091942	+
AAEL008647	supercont1.338	1092001	1092276	+
AAEL008647	supercont1.338	1092354	1092730	+
AAEL008647	supercont1.338	1093047	1093176	+
AAEL011475	supercont1.583	512613	513336	-
AAEL011475	supercont1.583	521364	521494	-
AAEL011475	supercont1.583	522522	522727	-
AAEL011475	supercont1.583	578368	578548	-
AAEL003404	supercont1.86	1760649	1760840	+
AAEL003404	supercont1.86	1767588	1768745	+
AAEL003404	supercont1.86	1769035	1769100	+
AAEL003404	supercont1.86	1769162	1769299	+
AAEL003404	supercont1.86	1769373	1770227	+
AAEL003404	supercont1.86	1760649	1760840	+
AAEL003404	supercont1.86	1767588	1768745	+
AAEL003404	supercont1.86	1768906	1768962	+
AAEL003404	supercont1.86	1769035	1769100	+
AAEL003404	supercont1.86	1769162	1769299	+
AAEL003404	supercont1.86	1769373	1770227	+
AAEL005449	supercont1.157	1495056	1495102	+
AAEL005449	supercont1.157	1517275	1517386	+
AAEL005449	supercont1.157	1517453	1517814	+
AAEL005449	supercont1.157	1517875	1518870	+
AAEL013514	supercont1.861	127889	128013	+
AAEL013514	supercont1.861	128089	128278	+
AAEL011321	supercont1.567	452366	452719	-
AAEL011321	supercont1.567	452784	452954	-
AAEL011321	supercont1.567	453020	453239	-
AAEL011321	supercont1.567	453460	453571	-
AAEL011321	supercont1.567	453641	453774	-
AAEL011321	supercont1.567	454356	454629	-
AAEL015012	supercont1.1397	106388	106978	-
AAEL015012	supercont1.1397	107038	107169	-
AAEL015012	supercont1.1397	109287	110175	-
AAEL005005	supercont1.138	2072556	2073153	-
AAEL005005	supercont1.138	2073217	2074146	-
AAEL012259	supercont1.672	553795	554362	-
AAEL012259	supercont1.672	554431	554592	-
AAEL012259	supercont1.672	554670	554756	-
AAEL000618	supercont1.12	1941561	1942022	-
AAEL000618	supercont1.12	1942410	1942751	-
AAEL000618	supercont1.12	1942815	1943006	-
AAEL008396	supercont1.321	825361	825439	+
AAEL008396	supercont1.321	825500	825732	+
AAEL004020	supercont1.105	583533	583818	-
AAEL004020	supercont1.105	583881	584077	-
AAEL004020	supercont1.105	584135	584332	-
AAEL004020	supercont1.105	584390	584392	-
AAEL014432	supercont1.1116	216000	216258	-
AAEL014432	supercont1.1116	216321	217390	-
AAEL013893	supercont1.955	220786	221016	-
AAEL013893	supercont1.955	221072	221273	-
AAEL013893	supercont1.955	221337	222052	-
AAEL012738	supercont1.733	43075	43560	+
AAEL007002	supercont1.231	1374204	1374314	-
AAEL007002	supercont1.231	1374376	1374588	-
AAEL007002	supercont1.231	1374644	1374717	-
AAEL007002	supercont1.231	1383570	1383761	-
AAEL007002	supercont1.231	1394220	1394490	-
AAEL008674	supercont1.341	1014148	1015701	-
AAEL008674	supercont1.341	1029026	1029181	-
AAEL008674	supercont1.341	1029255	1029343	-
AAEL013223	supercont1.808	262524	262844	+
AAEL007009	supercont1.231	1237641	1238045	-
AAEL007009	supercont1.231	1238104	1238920	-
AAEL007009	supercont1.231	1238988	1239178	-
AAEL007009	supercont1.231	1239540	1239570	-
AAEL007009	supercont1.231	1237641	1238045	-
AAEL007009	supercont1.231	1238104	1238920	-
AAEL007009	supercont1.231	1238988	1239536	-
AAEL002741	supercont1.66	2420759	2420848	+
AAEL002741	supercont1.66	2420926	2421436	+
AAEL002741	supercont1.66	2421713	2421890	+
AAEL002741	supercont1.66	2421953	2422233	+
AAEL002741	supercont1.66	2422301	2422419	+
AAEL002741	supercont1.66	2422483	2422626	+
AAEL002531	supercont1.59	1085183	1085413	-
AAEL002531	supercont1.59	1085478	1086408	-
AAEL002531	supercont1.59	1086711	1086731	-
AAEL002531	supercont1.59	1086805	1087118	-
AAEL002531	supercont1.59	1087230	1087424	-
AAEL009563	supercont1.407	271375	271438	-
AAEL009563	supercont1.407	271504	271732	-
AAEL009563	supercont1.407	271792	271852	-
AAEL000796	supercont1.17	3920770	3921024	-
AAEL000796	supercont1.17	3921422	3922193	-
AAEL014382	supercont1.1095	203588	203707	+
AAEL014382	supercont1.1095	203770	203849	+
AAEL014382	supercont1.1095	203912	204377	+
AAEL014443	supercont1.1118	110740	110929	+
AAEL014443	supercont1.1118	110991	111250	+
AAEL010569	supercont1.487	414260	415093	-
AAEL010569	supercont1.487	439345	440913	-
AAEL015107	supercont1.1483	18475	19593	-
AAEL015107	supercont1.1483	19655	19694	-
AAEL001069	supercont1.22	180564	181640	-
AAEL001069	supercont1.22	181723	181810	-
AAEL001069	supercont1.22	181883	183742	-
AAEL001069	supercont1.22	184018	184077	-
AAEL001069	supercont1.22	202709	202901	-
AAEL001069	supercont1.22	202966	203237	-
AAEL001069	supercont1.22	203338	203986	-
AAEL004489	supercont1.121	1740901	1741841	-
AAEL004489	supercont1.121	1750265	1751547	-
AAEL004489	supercont1.121	1769768	1770087	-
AAEL000082	supercont1.1	2334463	2334625	+
AAEL000082	supercont1.1	2334684	2335527	+
AAEL000082	supercont1.1	2335593	2335755	+
AAEL000082	supercont1.1	2335819	2335908	+
AAEL000082	supercont1.1	2348645	2348734	+
AAEL013316	supercont1.822	37746	38183	-
AAEL013316	supercont1.822	53057	54094	-
AAEL013316	supercont1.822	54163	54260	-
AAEL013316	supercont1.822	55607	56084	-
AAEL000390	supercont1.7	1973912	1974061	+
AAEL000390	supercont1.7	1975817	1977238	+
AAEL015392	supercont1.2029	14588	14617	-
AAEL015392	supercont1.2029	14749	15031	-
AAEL015392	supercont1.2029	15088	15281	-
AAEL015392	supercont1.2029	15345	15626	-
AAEL015392	supercont1.2029	15787	15921	-
AAEL007671	supercont1.273	1428942	1428956	+
AAEL007671	supercont1.273	1430568	1432632	+
AAEL013086	supercont1.788	325354	325379	+
AAEL013086	supercont1.788	325454	326261	+
AAEL013086	supercont1.788	336588	339017	+
AAEL001446	supercont1.33	598656	599336	+
AAEL001446	supercont1.33	599402	599413	+
AAEL001446	supercont1.33	599418	600014	+
AAEL003843	supercont1.98	1442085	1442345	-
AAEL003843	supercont1.98	1442413	1442583	-
AAEL005919	supercont1.180	201512	201520	+
AAEL005919	supercont1.180	202369	202929	+
AAEL008665	supercont1.340	344332	344538	-
AAEL008665	supercont1.340	344600	344830	-
AAEL008665	supercont1.340	344887	344961	-
AAEL005579	supercont1.163	672404	673300	-
AAEL005579	supercont1.163	673379	673501	-
AAEL005579	supercont1.163	689270	690105	-
AAEL005579	supercont1.163	690185	690354	-
AAEL004225	supercont1.110	1491926	1492604	-
AAEL004225	supercont1.110	1499879	1500150	-
AAEL004225	supercont1.110	1500218	1500372	-
AAEL004225	supercont1.110	1500860	1501000	-
AAEL004225	supercont1.110	1501025	1501090	-
AAEL004225	supercont1.110	1511464	1511615	-
AAEL004225	supercont1.110	1533515	1533618	-
AAEL014804	supercont1.1277	12835	12923	+
AAEL014804	supercont1.1277	12978	13102	+
AAEL010058	supercont1.450	643060	643251	+
AAEL010058	supercont1.450	643313	643462	+
AAEL010058	supercont1.450	643533	644414	+
AAEL010058	supercont1.450	644470	644583	+
AAEL010827	supercont1.510	308889	309305	-
AAEL010827	supercont1.510	309574	310770	-
AAEL010827	supercont1.510	323909	324612	-
AAEL010827	supercont1.510	342292	344585	-
AAEL010827	supercont1.510	344657	344924	-
AAEL013016	supercont1.776	248445	248453	+
AAEL013016	supercont1.776	252650	253457	+
AAEL013016	supercont1.776	258854	259770	+
AAEL012508	supercont1.704	171977	172203	-
AAEL012508	supercont1.704	172310	175151	-
AAEL012508	supercont1.704	186274	186552	-
AAEL012508	supercont1.704	187022	187126	-
AAEL012508	supercont1.704	187215	187235	-
AAEL012508	supercont1.704	164930	165232	-
AAEL012508	supercont1.704	165296	165604	-
AAEL012508	supercont1.704	172310	175151	-
AAEL012508	supercont1.704	186274	186552	-
AAEL012508	supercont1.704	187022	187126	-
AAEL012508	supercont1.704	187215	187235	-
